iter	Logloss
697	0.0002218464829
698	0.0002214965733
699	0.0002206697055
700	0.0002203058408
701	0.0002192981101
702	0.0002187354113
703	0.0002182323288
704	0.0002181881062
705	0.0002175597954
706	0.0002161879414
707	0.0002158342459
708	0.0002156221862
709	0.0002154151087
710	0.0002146732978
711	0.0002144148899
712	0.0002136962763
713	0.0002131771571
714	0.0002128353319
715	0.000212303666
716	0.0002102459683
717	0.000208590717
718	0.0002082884964
719	0.0002081834328
720	0.0002079215062
721	0.0002078493285
722	0.0002063011486
723	0.0002059866009
724	0.0002055055914
725	0.0002049636987
726	0.0002047316501
727	0.0002046672739
728	0.0002046002729
729	0.0002039831317
730	0.0002036852412
731	0.0002022967707
732	0.0002021212153
733	0.0002019764644
734	0.0002008234641
735	0.0002004009354
736	0.0002001471439
737	0.0001989050669
738	0.000198285559
739	0.0001977225017
740	0.0001976176577
741	0.0001975279346
742	0.0001974460793
743	0.0001971168137
744	0.0001960002854
745	0.0001955370913
746	0.0001941095674
747	0.0001940294714
748	0.0001934399564
749	0.0001932017387
750	0.0001927607117
751	0.0001915334399
752	0.0001902413358
753	0.0001901554635
754	0.000189928168
755	0.0001898803418
756	0.0001897837831
757	0.0001896493649
758	0.0001895604908
759	0.0001891538874
760	0.0001881907776
761	0.0001879118451
762	0.0001878468068
763	0.0001876228201
764	0.0001875173355
765	0.0001873248859
766	0.000186882527
767	0.0001849034858
768	0.0001847797019
769	0.0001846650398
770	0.0001845939135
771	0.00018365696
772	0.0001834562303
773	0.0001821866904
774	0.0001807313888
775	0.0001804834543
776	0.0001800628319
777	0.0001796651747
778	0.0001794979458
779	0.0001784093616
780	0.0001778354209
781	0.00017778299
782	0.0001775013704
783	0.0001774290097
784	0.0001758952397
785	0.0001756467705
786	0.0001754531224
787	0.0001740197404
788	0.0001735977085
789	0.0001727781282
790	0.0001724816548
791	0.0001722114879
792	0.0001719828122
793	0.0001716230795
794	0.0001712854149
795	0.0001711105059
796	0.0001709605497
797	0.0001704835638
798	0.0001702999526
799	0.0001701978353
800	0.0001696201673
801	0.0001694452144
802	0.0001693950466
803	0.0001693212981
804	0.0001687404015
805	0.0001686928419
806	0.0001685991821
807	0.000168251313
808	0.0001679398616
809	0.0001675122472
810	0.0001666056161
811	0.000166487613
812	0.0001664467761
813	0.0001661437152
814	0.0001657509726
815	0.0001655004023
816	0.0001649724747
817	0.0001649060903
818	0.0001648047493
819	0.0001643447692
820	0.0001638507639
821	0.0001628653958
822	0.0001627665936
823	0.0001618157196
824	0.0001613470762
825	0.0001610492003
826	0.0001610133696
827	0.0001607732215
828	0.0001607358565
829	0.0001604618164
830	0.0001604278784
831	0.0001598150587
832	0.0001597247263
833	0.0001593965911
834	0.0001579589558
835	0.0001578125909
836	0.0001576276322
837	0.00015695492
838	0.0001567525712
839	0.0001562936834
840	0.0001560580157
841	0.0001557975438
842	0.0001556908964
843	0.0001549753973
844	0.000154863734
845	0.0001543371645
846	0.0001540101285
847	0.0001539170081
848	0.0001538042511
849	0.0001536691416
850	0.000152582012
851	0.000152008458
852	0.0001513734274
853	0.000151070388
854	0.0001508241042
855	0.000150013903
856	0.0001498512732
857	0.0001493846525
858	0.0001488119454
859	0.000148384911
860	0.0001482801597
861	0.0001481036591
862	0.0001473344631
863	0.0001469988569
864	0.0001462419526
865	0.0001460198961
866	0.0001456796147
867	0.0001455476166
868	0.0001451454695
869	0.0001449899161
870	0.0001448689262
871	0.0001439619691
872	0.0001434833132
873	0.0001432522611
874	0.0001427071185
875	0.0001424499656
876	0.0001422956781
877	0.0001422246676
878	0.0001420550174
879	0.0001417395584
880	0.0001412471676
881	0.0001409647199
882	0.0001408302208
883	0.0001405125824
884	0.0001402866089
885	0.0001401766886
886	0.0001397491443
887	0.0001394925864
888	0.0001387982479
889	0.0001384011209
890	0.0001379988454
891	0.000137509645
892	0.000137407651
893	0.0001368225639
894	0.000136440392
895	0.0001361400022
896	0.0001358579436
897	0.0001354082334
898	0.0001351949807
899	0.0001347061589
900	0.0001345039559
901	0.0001343684093
902	0.000134250222
903	0.0001341437156
904	0.0001340444898
905	0.0001335967275
906	0.0001328425399
907	0.0001326013018
908	0.0001319797187
909	0.0001316059694
910	0.0001314540927
911	0.0001311841944
912	0.0001308977623
913	0.0001307703016
914	0.0001306666087
915	0.0001305821441
916	0.0001304886157
917	0.0001303661971
918	0.0001303053237
919	0.0001302120839
920	0.0001296374481
921	0.000129337808
922	0.0001289504954
923	0.0001285871753
924	0.0001282348899
925	0.000127922181
926	0.0001270832285
927	0.000126947373
928	0.0001268945068
929	0.0001268469548
930	0.0001265965698
931	0.0001265473071
932	0.0001264359787
933	0.0001263772681
934	0.0001262879595
935	0.0001259481545
936	0.0001257467946
937	0.0001256462002
938	0.0001255575855
939	0.0001254481126
940	0.0001252106498
941	0.0001248055766
942	0.0001246775781
943	0.0001242934024
944	0.0001239519163
945	0.0001238127164
946	0.0001236612684
947	0.0001229062208
948	0.0001228637732
949	0.0001228241613
950	0.0001225758199
951	0.0001224952872
952	0.0001216917914
953	0.0001210160539
954	0.000120758046
955	0.0001207124297
956	0.0001203601129
957	0.0001197310237
958	0.0001194116647
959	0.0001191306084
960	0.0001186489333
961	0.0001185788633
962	0.0001183871616
963	0.0001183214227
964	0.0001182455229
965	0.000117643556
966	0.0001176033037
967	0.0001174240605
968	0.0001170115781
969	0.0001168230808
970	0.0001163979949
971	0.0001163011586
972	0.0001162156774
973	0.0001158892566
974	0.0001156022063
975	0.0001155178389
976	0.000115432106
977	0.0001153840377
978	0.0001145275265
979	0.0001138551662
980	0.0001137321575
981	0.0001132467743
982	0.0001129810838
983	0.0001129022138
984	0.0001128662732
985	0.0001128084019
986	0.0001127413763
987	0.0001126838632
988	0.0001124114601
989	0.0001120574758
990	0.0001117768789
991	0.0001117061584
992	0.0001115477864
993	0.0001112046176
994	0.0001110002158
995	0.0001108702044
996	0.0001107827145
997	0.0001102333634
998	0.0001099254441
999	0.0001098861673
